M,K,time,A,B
512,512,54.582946,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,54.282391,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,53.816040,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,54.476441,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,55.648563,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,54.415226,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,53.729005,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,53.761245,./dataset/512_512_40.tns,./dataset/512_512_40.tns
2048,2048,2019.657166,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,2015.701197,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,2018.200440,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,2020.963921,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,2020.424717,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,2013.926836,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,2018.328450,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,2016.047883,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,2020.523432,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,2014.733036,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
512,512,41.710670,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,43.192230,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,43.045995,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,43.976794,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,43.964555,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,42.583250,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,44.503839,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,43.801092,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,43.989533,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,43.655557,./dataset/512_512_30.tns,./dataset/512_512_30.tns
