M,K,time,A,B
2048,2048,2.055651096,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2.054967299,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2.033087139,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
2048,2048,2.049391628,./dataset/2048_2048_40.tns,./dataset/2048_2048_40.tns
512,512,1.134793112,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,1.135587792,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,1.141010138,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,1.135384555,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,1.167985276,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,1.13635028,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,1.134627474,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,1.18042289,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,1.144056623,./dataset/512_512_40.tns,./dataset/512_512_40.tns
512,512,1.139744483,./dataset/512_512_40.tns,./dataset/512_512_40.tns
2048,2048,2.1779252,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,1.86860505,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,1.866664012,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,1.841994051,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,1.875228609,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,1.8296369,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,1.860285046,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,1.862079222,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,1.863066742,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
2048,2048,1.862607344,./dataset/2048_2048_30.tns,./dataset/2048_2048_30.tns
512,512,1.127333545,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,1.129965093,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,1.132576235,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,1.138223337,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,1.129922778,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,1.128803498,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,1.129702298,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,1.14643395,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,1.234397454,./dataset/512_512_30.tns,./dataset/512_512_30.tns
512,512,1.128368572,./dataset/512_512_30.tns,./dataset/512_512_30.tns
