M,K,time,A,B,dense
1024,1024,153.6421775817871,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns,0
1024,1024,154.19244766235352,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns,0
1024,1024,155.46298027038574,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns,0
1024,1024,153.7163257598877,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns,0
1024,1024,156.5694808959961,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns,0
1024,1024,155.97891807556152,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns,0
1024,1024,153.9444923400879,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns,0
1024,1024,156.3255786895752,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns,0
1024,1024,154.7372341156006,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns,0
1024,1024,154.32214736938477,./dataset/1024_1024_40.tns,./dataset/1024_1024_40.tns,0
512,512,53.60531806945801,./dataset/512_512_90.tns,./dataset/512_512_90.tns,0
512,512,53.62653732299805,./dataset/512_512_90.tns,./dataset/512_512_90.tns,0
512,512,53.54022979736328,./dataset/512_512_90.tns,./dataset/512_512_90.tns,0
512,512,53.78365516662598,./dataset/512_512_90.tns,./dataset/512_512_90.tns,0
512,512,53.926944732666016,./dataset/512_512_90.tns,./dataset/512_512_90.tns,0
512,512,53.850650787353516,./dataset/512_512_90.tns,./dataset/512_512_90.tns,0
512,512,53.55954170227051,./dataset/512_512_90.tns,./dataset/512_512_90.tns,0
512,512,54.00228500366211,./dataset/512_512_90.tns,./dataset/512_512_90.tns,0
512,512,53.62224578857422,./dataset/512_512_90.tns,./dataset/512_512_90.tns,0
512,512,53.77006530761719,./dataset/512_512_90.tns,./dataset/512_512_90.tns,0
2048,2048,1886.9667053222656,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns,0
2048,2048,1884.568452835083,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns,0
2048,2048,1885.3027820587158,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns,0
2048,2048,1874.551773071289,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns,0
2048,2048,1913.839340209961,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns,0
2048,2048,1882.3754787445068,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns,0
2048,2048,1883.9900493621826,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns,0
2048,2048,1874.9723434448242,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns,0
2048,2048,1884.0854167938232,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns,0
2048,2048,1895.1635360717773,./dataset/2048_2048_60.tns,./dataset/2048_2048_60.tns,0
2048,2048,268.15009117126465,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns,0
2048,2048,268.6347961425781,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns,0
2048,2048,267.69495010375977,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns,0
2048,2048,267.52448081970215,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns,0
2048,2048,268.6035633087158,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns,0
2048,2048,267.90714263916016,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns,0
2048,2048,268.62168312072754,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns,0
2048,2048,267.8093910217285,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns,0
2048,2048,268.8562870025635,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns,0
2048,2048,268.81933212280273,./dataset/2048_2048_10.tns,./dataset/2048_2048_10.tns,0
